,secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity
1769,300385.XSHE,300385,XSHE,2,创业板,CNY,雪浪环境,无锡雪浪环境科技股份有限公司,L,2014-06-26,,A,沪深A股,CHN,66185,120000000.0,63670300.0,63670300.0,江苏省无锡市滨湖区蠡湖大道2020号,烟气净化与灰渣处理系统设备的研发、生产、系统集成、销售及服务,2017-03-31,843504989.83
1770,300386.XSHE,300386,XSHE,2,创业板,CNY,飞天诚信,飞天诚信科技股份有限公司,L,2014-06-26,,A,沪深A股,CHN,66087,418044000.0,197656600.0,197656600.0,北京市海淀区学清路9号汇智大厦B楼17层,从事以身份认证为主的信息安全产品研发、生产、销售、服务。,2017-03-31,1607343608.43
1771,300387.XSHE,300387,XSHE,2,创业板,CNY,富邦股份,湖北富邦科技股份有限公司,L,2014-07-02,,A,沪深A股,CHN,66067,124972000.0,53042200.0,53042200.0,湖北省应城市经济技术开发区,化肥助剂产品的研发、生产、销售和服务。,2017-03-31,751968602.8
1772,300388.XSHE,300388,XSHE,2,创业板,CNY,国祯环保,安徽国祯环保节能科技股份有限公司,L,2014-08-01,,A,沪深A股,CHN,47265,305668500.0,171062900.0,171062900.0,安徽省合肥市高新技术产业开发区科学大道91号,生活污水处理投资运营、环境工程EPC和污水处理设备生产销售。,2017-03-31,1727460201.38
1773,300389.XSHE,300389,XSHE,2,创业板,CNY,艾比森,深圳市艾比森光电股份有限公司,L,2014-08-01,,A,沪深A股,CHN,66192,317723000.0,92815400.0,92815400.0,广东省深圳市龙岗区坂田街道雪岗路2018号天安云谷产业园一期3栋A座18-20层,LED应用产品的研发、生产、销售和服务。,2017-03-31,996009378.97
1774,300390.XSHE,300390,XSHE,2,创业板,CNY,天华超净,苏州天华超净科技股份有限公司,L,2014-07-31,,A,沪深A股,CHN,66056,344547500.0,132588100.0,132588100.0,江苏省苏州市苏州工业园区双马街99号,从事防静电超净技术产品研发、生产和销售。,2017-03-31,819523384.9
1775,300391.XSHE,300391,XSHE,2,创业板,CNY,康跃科技,康跃科技股份有限公司,L,2014-08-01,,A,沪深A股,CHN,66193,198205400.0,61675000.0,61675000.0,山东省寿光市开发区(原北洛镇政府驻地),内燃机增压器的研发、制造和销售。,2017-03-31,363995897.73
1776,300392.XSHE,300392,XSHE,2,创业板,CNY,腾信股份,北京腾信创新网络营销技术股份有限公司,L,2014-09-10,,A,沪深A股,CHN,66219,384000000.0,164114800.0,164114800.0,北京市朝阳区光华路15#院2#楼铜牛国际大厦六层,为客户在互联网上提供广告和公关服务，通过分析相关数据，使得广告和公关服务的精准度更高，服务效果更好。,2017-03-31,594029636.77
1777,300393.XSHE,300393,XSHE,2,创业板,CNY,中来股份,苏州中来光伏新材股份有限公司,L,2014-09-12,,A,沪深A股,CHN,66551,182795000.0,76910500.0,76910500.0,江苏省常熟市沙家浜镇常昆工业园区青年路,太阳能电池膜的研发、生产和销售,2017-03-31,1052336895.69
1778,300394.XSHE,300394,XSHE,2,创业板,CNY,天孚通信,苏州天孚光通信股份有限公司,L,2015-02-17,,A,沪深A股,CHN,66929,185850000.0,68014100.0,68014100.0,江苏省苏州市高新区长江路695号,光无源器件的研发设计、高精密制造与销售业务,2017-03-31,790604487.39
1779,300395.XSHE,300395,XSHE,2,创业板,CNY,菲利华,湖北菲利华石英玻璃股份有限公司,L,2014-09-10,,A,沪深A股,CHN,66239,295173000.0,209067700.0,209067700.0,湖北省荆州市东方大道68号,主要从事高性能石英玻璃材料及制品的生产与销售业务,2017-03-31,832366125.12
1780,300396.XSHE,300396,XSHE,2,创业板,CNY,迪瑞医疗,迪瑞医疗科技股份有限公司,L,2014-09-10,,A,沪深A股,CHN,66122,153350000.0,46523100.0,46523100.0,吉林省长春市高新开发区宜居路3333号,尿液、尿沉渣、生化、血细胞等医疗检验仪器以及配套试纸试剂(含校准品、质控液等)的研发、生产与销售。,2017-03-31,1412965757.07
1781,300397.XSHE,300397,XSHE,2,创业板,CNY,天和防务,西安天和防务技术股份有限公司,L,2014-09-10,,A,沪深A股,CHN,66099,240000000.0,103200000.0,103200000.0,陕西省西安市高新区科技五路9号,以连续波雷达技术和光电探测技术为核心的侦察、指挥、控制系统的研发、生产、销售及技术贸易。,2017-03-31,1233166903.71
1782,300398.XSHE,300398,XSHE,2,创业板,CNY,飞凯材料,上海飞凯光电材料股份有限公司,L,2014-10-09,,A,沪深A股,CHN,66074,364000000.0,157257100.0,157257100.0,上海市宝山区潘泾路2999号,"高科技领域适用的紫外固化材料等新材料的研究、生产和销售,主要产品为紫外固化光纤光缆涂覆材料",2017-03-31,815161358.12
1783,300399.XSHE,300399,XSHE,2,创业板,CNY,京天利,北京无线天利移动信息技术股份有限公司,L,2014-10-09,,A,沪深A股,CHN,66199,152000000.0,44356300.0,44356300.0,北京市石景山区实兴大街30号院6号楼901室,"公司自成立以来一直专注于移动信息服务领域,是专业的移动信息应用整体解决方案提供商,主要与电信运营商合作提供行业移动信息服务和个人移动信息服务。",2017-03-31,458478247.47
1784,300400.XSHE,300400,XSHE,2,创业板,CNY,劲拓股份,深圳市劲拓自动化设备股份有限公司,L,2014-10-10,,A,沪深A股,CHN,66136,240000000.0,132632300.0,132632300.0,广东省深圳市宝安区西乡街道广深高速公路北侧鹤洲工业区劲拓自动化工业厂区,"为研发、生产、销售各类电子工业专用设备,包括无铅波峰焊机、无铅回流焊机、选择性波峰焊机、AOI视觉检测设备等电子整机装联设备及高温烧结炉等太阳能光伏设备。",2017-03-31,437664899.33
1785,300401.XSHE,300401,XSHE,2,创业板,CNY,花园生物,浙江花园生物高科股份有限公司,L,2014-10-09,,A,沪深A股,CHN,38711,181400000.0,96584000.0,96584000.0,浙江省东阳市南马镇花园村,维生素D3系列产品及其上下游系列产品的研发、生产和销售。,2017-03-31,764556577.68
1786,300402.XSHE,300402,XSHE,2,创业板,CNY,宝色股份,南京宝色股份公司,L,2014-10-10,,A,沪深A股,CHN,45009,202000000.0,66100000.0,66100000.0,江苏省南京市江宁滨江经济开发区景明大街15号,"主要从事钛、镍、锆、钽、铜等有色金属及其合金、高级不锈钢和金属复合材料等特种材料非标设备的研发、设计、制造、安装,以及有色金属焊接压力管道、管件的制造和安装。",2017-03-31,585261065.27
1787,300403.XSHE,300403,XSHE,2,创业板,CNY,地尔汉宇,江门市地尔汉宇电器股份有限公司,L,2014-10-30,,A,沪深A股,CHN,66176,335000100.0,147061300.0,147061300.0,广东省江门市高新技术开发区清澜路336号,高效节能家用电器排水泵的研发、生产和销售。,2017-03-31,1388510465.32
1788,300404.XSHE,300404,XSHE,2,创业板,CNY,博济医药,广州博济医药生物技术股份有限公司,L,2015-04-24,,A,沪深A股,CHN,67556,134271000.0,64915300.0,64915300.0,广州市天河区华观路1933号万科云广场A栋7楼,"临床研究服务、临床前研究服务、技术成果转化服务、其他咨询服务及临床前自主研发等,是业内为数不多的能够提供全方位、一站式CRO服务的新型高新技术企业。",2017-03-31,426646131.42
1789,300405.XSHE,300405,XSHE,2,创业板,CNY,科隆股份,辽宁科隆精细化工股份有限公司,L,2014-10-30,,A,沪深A股,CHN,66213,117230400.0,48009700.0,48009700.0,辽宁省辽阳市宏伟区万和七路36号,"公司主要从事以环氧乙烷为主要原料的精细化工新材料系列产品研发生产与销售,是目前国内在从聚醚单体到聚羧酸系高性能减水剂产业链上提供高品质产品专业化服务的龙头企业之一。公司以聚醚单体-聚羧酸系高性能减水剂系列产品为主,晶硅切割液及其它各类环氧乙烷衍生品为辅,广泛应用于混凝土制造光伏行业日用化工医药纺织印染涂料油墨石油开采金属加工IT行业等多个领域。",2017-03-31,929422008.58
1790,300406.XSHE,300406,XSHE,2,创业板,CNY,九强生物,北京九强生物技术股份有限公司,L,2014-10-30,,A,沪深A股,CHN,66157,500828600.0,208182900.0,208182900.0,北京市海淀区花园东路15号旷怡大厦5层,临床诊断试剂,2017-03-31,1441228370.83
1791,300407.XSHE,300407,XSHE,2,创业板,CNY,凯发电气,天津凯发电气股份有限公司,L,2014-12-03,,A,沪深A股,CHN,66057,275500000.0,135571400.0,135571400.0,天津市天津滨海高新区华苑产业园(环外)海泰发展二路15号,电气化铁路牵引,2017-03-31,884117784.91
1792,300408.XSHE,300408,XSHE,2,创业板,CNY,三环集团,潮州三环(集团)股份有限公司,L,2014-12-03,,A,沪深A股,CHN,66234,1727950500.0,978976800.0,978976800.0,广东省潮州市凤塘三环工业城内综合楼,"电子陶瓷类电子元件及其基础材料的研发,生产及销售.",2017-03-31,5380679745.39
1793,300409.XSHE,300409,XSHE,2,创业板,CNY,道氏技术,广东道氏技术股份有限公司,L,2014-12-03,,A,沪深A股,CHN,66457,215000000.0,111440000.0,111440000.0,广东省佛山市禅城区季华四路意美家卫浴陶瓷世界30栋2楼,"为建筑陶瓷企业提供釉料、色料、陶瓷墨水和辅助材料等新型无机非金属釉面材料,并为客户提供产品设计和综合技术服务.",2017-03-31,1212497745.05
1794,300410.XSHE,300410,XSHE,2,创业板,CNY,正业科技,广东正业科技股份有限公司,L,2014-12-31,,A,沪深A股,CHN,66237,197107800.0,70063700.0,70063700.0,广东省东莞市松山湖科技产业园区科技九路2号,"PCB精密加工检测设备及辅助材料的研发、生产、销售和服务,始终专注于下游制造企业产品品质及生产效率的提升。",2017-03-31,1808711652.87
1795,300411.XSHE,300411,XSHE,2,创业板,CNY,金盾股份,浙江金盾风机股份有限公司,L,2014-12-31,,A,沪深A股,CHN,66552,160000000.0,60664000.0,60664000.0,浙江省绍兴市上虞区章镇工业园区,"风机、消声器、风阀等通风设备及通风系统的研发、生产和销售,主要产品用于地铁、隧道、核电等领域的通风、除尘和冷却。",2017-03-31,587409939.65
1796,300412.XSHE,300412,XSHE,2,创业板,CNY,迦南科技,浙江迦南科技股份有限公司,L,2014-12-31,,A,沪深A股,CHN,66400,259271000.0,80437500.0,80437500.0,浙江省温州市永嘉县瓯北镇东瓯工业园区园区大道,固体制剂设备的研发、生产和销售,2017-03-31,769471871.65
1797,300413.XSHE,300413,XSHE,2,创业板,CNY,快乐购,快乐购物股份有限公司,L,2015-01-21,,A,沪深A股,CHN,66352,401000000.0,198678600.0,198678600.0,湖南省长沙市金鹰影视文化城金鹰阁,"在充分发挥自身的媒体创意和媒体内容制作优势的基础上,通过电视、电脑和移动终端三屏互动形成整合传播平台,发布商品信息和生活资讯,最大限度地聚集消费者,激发购买需求,并通过数据库挖掘,精准把握消费者偏好;通过整合供应链,开发并提供高品质、高性价比的商品,依托电视购物、网络购物、外呼购物实现在线销售和服务,是媒体和零售跨界融合的产物。",2017-03-31,1675247761.74
1798,300414.XSHE,300414,XSHE,2,创业板,CNY,中光防雷,四川中光防雷科技股份有限公司,L,2015-05-13,,A,沪深A股,CHN,66928,170912400.0,83538800.0,83538800.0,四川省成都市高新区西部园区天宇路19号,"SPD、接地产品、避雷针等防雷产品研发、生产、销售,产品广泛应用于通信、电力、石油石化、新能源、航天国防、建筑等基础产业及新兴产业。公司全资子公司信息防护主要从事防雷工程设计、施工等业务。",2017-03-31,790197538.62
1799,300415.XSHE,300415,XSHE,2,创业板,CNY,伊之密,广东伊之密精密机械股份有限公司,L,2015-01-23,,A,沪深A股,CHN,66721,432000000.0,286200000.0,286200000.0,广东省佛山市顺德高新区(容桂)科苑三路22号,从事模压成型专用机械设备的设计、研发、生产、销售及服务。,2017-03-31,915369594.82
1800,300416.XSHE,300416,XSHE,2,创业板,CNY,苏试试验,苏州苏试试验仪器股份有限公司,L,2015-01-22,,A,沪深A股,CHN,66617,125600000.0,63920000.0,63920000.0,"江苏省苏州市工业园区中新科技城唯亭镇科峰路18号,江苏省苏州市高新区鹿山路55号","力学环境试验设备的研发和生产,及为客户提供全面的环境与可靠性试验服务",2017-03-31,523938532.13
1801,300417.XSHE,300417,XSHE,2,创业板,CNY,南华仪器,佛山市南华仪器股份有限公司,L,2015-01-23,,A,沪深A股,CHN,66546,81600100.0,27677300.0,27677300.0,广东省佛山市南海区桂城街道夏南路59号,从事机动车环保和安全检测用分析仪器及系统研发、生产和销售,2017-03-31,390404729.87
1802,300418.XSHE,300418,XSHE,2,创业板,CNY,昆仑万维,北京昆仑万维科技股份有限公司,L,2015-01-21,,A,沪深A股,CHN,66456,1159124100.0,444511000.0,444511000.0,北京市东城区西总布胡同46号明阳国际中心B座,综合性互联网增值服务。,2017-03-31,4134548690.69
1803,300419.XSHE,300419,XSHE,2,创业板,CNY,浩丰科技,北京浩丰创源科技股份有限公司,L,2015-01-22,,A,沪深A股,CHN,66228,367753700.0,204949600.0,204949600.0,北京市石景山区八角东街65号融科创意中心大厦A座11层,"向银行、保险、制造、商业流通与服务、政府及公共事业等行业或领域提供具有自主知识产权的营销信息化解决方案,包括联络中心及统一通信平台、营销业务及管理平台和相关技术服务。",2017-03-31,1473941782.72
1804,300420.XSHE,300420,XSHE,2,创业板,CNY,五洋科技,徐州五洋科技股份有限公司,L,2015-02-17,,A,沪深A股,CHN,66729,485231000.0,183548400.0,183548400.0,"江苏省徐州市铜山新区银山路东,珠江路北",散料搬运核心装置及设备研发、设计、生产和销售。,2017-03-31,1147027993.92
1805,300421.XSHE,300421,XSHE,2,创业板,CNY,力星股份,江苏力星通用钢球股份有限公司,L,2015-02-17,,A,沪深A股,CHN,66917,130554700.0,42000000.0,42000000.0,江苏省如皋市如城街道兴源大道68号,精密轴承滚动体的研发、生产和销售,2017-03-31,1171668066.73
1806,300422.XSHE,300422,XSHE,2,创业板,CNY,博世科,广西博世科环保科技股份有限公司,L,2015-02-17,,A,沪深A股,CHN,90205,356068900.0,175860900.0,175860900.0,广西壮族自治区南宁市高新区科兴路12号,"主要从事市政给排水、环境水污染防治和固体废弃物处置等领域的工程设计,以及相关工程的施工,设备研发和销售等。",2017-03-31,1051927087.84
1807,300423.XSHE,300423,XSHE,2,创业板,CNY,鲁亿通,山东鲁亿通智能电气股份有限公司,L,2015-02-17,,A,沪深A股,CHN,66923,107062800.0,45429300.0,45429300.0,山东省莱阳市龙门西路256号,公司主营业务是电气成套设备的研发设计、生产与销售。,2017-03-31,461387618.1
1808,300424.XSHE,300424,XSHE,2,创业板,CNY,航新科技,广州航新航空科技股份有限公司,L,2015-04-22,,A,沪深A股,CHN,67030,133070000.0,68965100.0,68965100.0,广东省广州市经济技术开发区科学城光宝路1号,航空机载设备研制、机载设备检测设备研制、以及机载设备维修等机载设备综合保障业务。,2017-03-31,876789575.54
1809,300425.XSHE,300425,XSHE,2,创业板,CNY,环能科技,环能科技股份有限公司,L,2015-02-16,,A,沪深A股,CHN,66732,375274800.0,148665900.0,148665900.0,四川省成都市武侯区武兴一路3号,磁分离水体净化成套设备的销售,2017-03-31,1509685290.07
1810,300426.XSHE,300426,XSHE,2,创业板,CNY,唐德影视,浙江唐德影视股份有限公司,L,2015-02-17,,A,沪深A股,CHN,66612,400000000.0,150254200.0,150254200.0,北京市海淀区花园路16号,电视剧投资、制作、发行和衍生业务;电影投资、制作、发行和衍生业务;艺人经纪及相关服务业务;影视广告制作及相关服务业务;影视剧后期制作服务业务。,2017-03-31,1064590261.94
